0.074267 0.012414
0.111400 0.024872
0.148533 0.037333
0.185667 0.049800
0.222800 0.062283
0.259933 0.074781
0.297066 0.087281
0.334200 0.099786
0.371333 0.112294
0.408466 0.124806
0.445600 0.137319
0.482733 0.149839
0.519866 0.162364
0.557000 0.174897
0.594133 0.187433
0.631266 0.199975
0.668400 0.212519
0.705533 0.225067
0.742666 0.237619
0.779799 0.250183
0.816933 0.262750
0.854066 0.275322
0.891199 0.287894
0.928333 0.300472
0.965466 0.313053
1.002599 0.325636
1.039733 0.338222
1.076866 0.350808
1.113999 0.363394
1.151133 0.375983
1.188266 0.388575
1.225399 0.401169
1.262532 0.413764
1.299666 0.426361
1.336799 0.438958
1.373932 0.451558
1.411066 0.464161
1.448199 0.476769
1.485332 0.489381
1.522466 0.501997
1.559599 0.514614
1.596732 0.527231
1.633866 0.539847
1.670999 0.552469
1.708132 0.565100
1.745266 0.577731
1.782399 0.590364
1.819532 0.602997
1.856665 0.615631
1.893799 0.628267
1.930932 0.640906
1.968065 0.653544
2.005199 0.666189
2.042332 0.678833
2.079465 0.691481
2.116599 0.704128
2.153732 0.716781
2.190865 0.729436
2.227999 0.742094
2.265132 0.754753
2.302265 0.767414
2.339398 0.780075
2.376532 0.792736
2.413665 0.805397
2.450798 0.818064
2.487932 0.830733
2.525065 0.843411
2.562198 0.856094
2.599332 0.868778
2.636465 0.881461
2.673598 0.894144
2.710732 0.906831
2.747865 0.919517
2.784998 0.932206
2.822131 0.944897
2.859265 0.957589
2.896398 0.970281
2.933531 0.982972
2.970665 0.995667
3.007798 1.008361
3.044931 1.021056
3.082065 1.033756
3.119198 1.046456
3.156331 1.059156
3.193465 1.071856
3.230598 1.084558
3.267731 1.097261
3.304864 1.109964
3.341998 1.122669
3.379131 1.135375
3.416264 1.148081
3.453398 1.160789
3.490531 1.173500
3.527664 1.186211
3.564798 1.198922
3.601931 1.211633
3.639064 1.224347
3.676198 1.237064
3.713331 1.249781
3.750464 1.262500
3.787597 1.275219
3.824731 1.287939
3.861864 1.300658
3.898997 1.313378
3.936131 1.326100
3.973264 1.338822
4.010397 1.351544
4.047531 1.364269
4.084664 1.376997
4.121797 1.389725
4.158931 1.402453
4.196064 1.415183
4.233197 1.427914
4.270330 1.440644
4.307464 1.453378
4.344597 1.466111
4.381730 1.478847
4.418864 1.491583
4.455997 1.504319
4.493130 1.517058
4.530264 1.529800
4.567397 1.542547
4.604530 1.555294
4.641664 1.568042
4.678797 1.580794
4.715930 1.593547
4.753063 1.606300
4.790197 1.619056
4.827330 1.631811
4.864463 1.644567
4.901597 1.657322
4.938730 1.670081
4.975863 1.682839
5.012997 1.695603
5.050130 1.708367
5.087263 1.721131
5.124397 1.733897
5.161530 1.746664
5.198663 1.759433
5.235797 1.772206
5.272930 1.784978
5.310063 1.797756
5.347196 1.810533
5.384330 1.823311
5.421463 1.836092
5.458596 1.848875
5.495730 1.861658
5.532863 1.874444
5.569996 1.887231
5.607130 1.900017
5.644263 1.912803
5.681396 1.925589
5.718530 1.938378
5.755663 1.951167
5.792796 1.963956
5.829929 1.976744
5.867063 1.989536
5.904196 2.002328
5.941329 2.015122
5.978463 2.027917
6.015596 2.040714
6.052729 2.053511
6.089863 2.066308
6.126996 2.079106
6.164129 2.091906
6.201263 2.104706
6.238396 2.117508
6.275529 2.130311
6.312662 2.143117
6.349796 2.155922
